	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681
K00193	0.00230768510687682	0.013046330755038717	0.0027208986499623333	0.018611053122231432	0.001199502633093192	0.002675433856528848	0.001199502633093192	0.03451902021901519	0.02362724013703936
K00194	446.89913430730206	5439.706154468979	161.93741080253457	2421.1090037072818	163.09367277750636	199.8391503232352	510.4528885852362	1613.282717126133	257.5821583900031
K00195	0.00230768510687682	0.013046330755038717	0.0027208986499623333	0.018611053122231432	0.001199502633093192	0.002675433856528848	0.001199502633093192	0.03451902021901519	0.02362724013703936
K00196	6504.130202864622	7826.614650959548	326.66972145305346	6483.94480705581	216.9128804862366	642.5975381070828	746.4701214776575	4882.139538683863	742.3342830580423
K00197	445.3195455547235	5439.473619614678	161.79894284384469	2424.7665836827473	162.96177637877227	199.85496033974852	509.96521293868585	1613.2854687366507	257.7217795044698
K00198	7834.901882692473	15277.661283215115	1327.8177002311475	4449.916212030826	1060.6566694496958	1036.4768496692868	2789.188857688091	7409.93078597374	1920.6248658324953
K00205	50.00816492970514	148.73878935433552	0.536026608957501	2.671438535201429	0.0054263029859049966	0.8254187750964604	174.26802061130857	10.098412038514422	1.5928227684383645
K00208	76506.94740459058	272822.1753698094	81515.96189524725	172959.18648742491	83340.4265095687	34545.22821089042	126754.107362857	41311.0971692298	75551.82308426396
K00209	2536.3395549158286	747.3961308607725	677.6424586010846	2211.161529519913	433.06456630530386	251.0153800365952	533.0781382369768	3048.116196553402	301.81960024777425
K00210	35439.594632586995	111825.87931946578	24879.903933547037	52982.65735137511	26521.36788910628	11506.420464108633	52468.70165152147	12957.06227840855	29641.46003999264
K00214	1.4369728619873483	1.392888746843857	1.0404070998573662	2.0835024231859736	0.15742882115491036	5.142712322888509	1.5440017450500512	27.47708591973974	21.830085706999025
K00215	129380.80819696026	223545.97092801	94051.00314860293	195378.16918560164	94999.47138816488	29547.054342095602	104457.16807445287	79993.03416327467	59065.75526352596
K00216	321.1729694077362	118.4705599257066	403.8214246636834	39.07377395344485	450.100194746166	26.816577291797223	40.53031829367315	156.22340606844102	53.37384491382085
K00217	0.00011603331839229742	2.600655985968727	0.10666119681822188	0.0009357872294242152	1.800060312505603	0.0001345241894516047	3.4000603125056026	0.0017356598834595417	11.001188007440609
K00218	3.388174005077266	65.27485936982112	3.6150453244501035	2.910927652831507	3.7999591594219804	5.350087263968671	40.84498114932371	36.46207179324182	22.143508031769045
K00219	3043.8765832716495	1869.1994752340784	863.4342579944598	588.0404693103908	965.0740288956885	187.00646861361966	785.7747683715863	1826.0870892664461	226.18242756583743
K00220	0.16516400684481353	146.29374276052815	0.1947382343922045	5548.332017135314	1.885849954359978	0.19148426034200838	3.4858499543599777	2.470570908803809	1.6910321256956147
K00221	0.0024538275586867375	0.013872238373468453	0.0029426778239391746	0.019789191540765777	0.0012756097983242477	0.0028448065051006233	4.400240542556799	9.234540322081017	14.421735962230402
K00226	38770.26510905657	191626.7637798002	26424.36491908819	58192.14176139122	28859.37178256744	17966.96661733048	63187.74571790776	19825.534690322227	29745.766728626255
K00228	156.11459402564978	167.29816893584905	358.7320782270282	3069.406815659897	417.7134091594041	31.37470442069647	78.19590669362186	197.82818534773963	83.43615833278926
K00230	7153.1169216658145	46392.402232283064	1635.4145241965646	8628.782174030724	1873.4181768713192	764.1990660961902	3598.4883476469613	1612.0661699828638	1133.0608778676133
K00231	17788.89487888082	94784.4146575013	25361.75857472822	42467.18957767193	26165.403160754722	11494.751955215754	52115.09330886792	7169.021635079195	28660.560564484458
K00232	0.19747681699822642	0.4786726789492221	0.25376500435697136	0.0	0.0	0.0	0.5014798606307074	0.11403590840742651	0.1671599535435691
K00239	86938.7480660036	169515.49209501076	89193.4892997261	169059.4002084136	91149.5981659207	20935.200708955934	87374.60872714184	35796.537261579244	50065.06188683251
K00240	78939.47999711397	168749.43469990877	86711.06470226313	162402.70947689778	88725.50741131556	20444.961562332697	86211.00159043964	34062.39084179353	49258.39409397205
K00241	68698.84426742265	159767.84692475796	77825.52850056438	140079.38524532225	79526.60004463536	18006.126488758375	78981.80796309646	24069.945117413627	43521.28320704354
K00242	189.4888172044498	551.4414628218116	359.0264180063889	5764.24238504814	418.38983487260845	27.234061468691266	77.23753062381238	983.2100815391842	74.67799926143306
K00243	89170.00896780599	182829.18281960214	69835.6003901149	148734.1770265896	72226.46374213576	26090.27885186635	92436.55271980411	53487.80994430521	50334.92056364567
K00244	28650.435053844576	171849.89589917357	15240.042641003018	43994.977775596984	17050.412527970908	12267.182285536051	12684.966781467303	26808.26099547626	9766.492050556959
K00245	418.44789676685184	15060.571085978643	1497.817044919284	3115.370743752805	1743.9943642635897	90.00760582112969	831.0868659284671	261.9441456643771	246.6181147897564
K00246	305.53250304654756	15041.290353252629	1495.7066046667026	3027.433642609004	1743.3814245062208	86.75435607580872	821.9041202716493	181.19830413499204	242.6004533953977
K00247	145.15015638944263	168.26831628915588	341.2557951086592	32.74969953395504	405.1826860299074	25.311079309710586	30.70538179533589	122.77149595289102	46.68579612431155
