	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681	S210421121685	S210421121686	S210421121687	S210421121703	S210421121704	S210421121705	S210421121706
K16711	402.42564368301925	25.047280706098558	30.614453632394206	121.36836776303065	45.5968454035202	67.85554218423907	2.998477339117944	25.68695587177705	94.61195497363485	8.135868513473355	47.94565265249592	104.24706215666718
K16726	0.0010684217812248	0.03344095960206972	0.010055871360694628	0.1794816566404145	0.14244320001641722	0.0306804959876432	0.0009870810283332	0.04211414919302512	0.21453502646828398	0.0	0.0091255531149468	0.24882950361754527
K16770	15.358537452624384	0.7321766103081361	0.9009839536082601	18.78567172628101	1.9094686697752112	33.125495973310734	0.1264961674242641	19.95392849978483	3.126675253925397	0.0	9.272729157683279e-06	4.7273475735042725
K16783	24.801939543239577	10.945793286026039	48.45508418882852	490.0614540295862	43.624955176175575	2091.803909457581	308.10364695991586	470.50930855047596	215.14427031551966	22.919572701879023	231.5128597330194	7098.998357513389
K16784	2.1488103356932586	0.30781132828511076	22.278442070020173	4.276669205163195	13.71833749600864	14.101581362495434	0.12827163358463572	2.9421945883103953	12.702010013753174	0.0	231.28664618366992	125.03966424244786
K16785	14236.906688504449	25232.053428642794	38212.462441592754	114993.42898285948	25281.756788982442	118172.66861386015	28362.140882358814	63813.9158847296	19465.37812802356	4461.428458639019	131065.62023196169	161807.92053714144
K16786	5173.16765261232	10934.762570489831	17826.12468486868	42738.260853128726	10752.303748119699	43310.05769239149	10688.341161258679	23870.49637290473	8365.46746090581	1983.2921939490484	49022.54927952173	67510.60745443328
K16787	15279.60300989321	24389.014655604453	39426.62176667361	123926.53141039493	24788.112807184007	129138.65246602215	29746.41588072439	63090.123989399	20180.606065299842	4222.953418968709	161665.4123608627	177575.78213613163
K16788	279.17686440381885	265.52618209562416	256.55987890952736	1971.722241446129	307.32839541543126	6586.145094919426	1583.4049163558398	2239.475104074737	2504.5422029352344	139.60144916577747	9891.662590030704	13444.039009130141
K16789	2194.4827712494257	3114.903619836936	13118.87050703508	21357.182788621656	3712.8291908023466	28362.50186476759	6673.558706258754	7353.702918889282	5605.787310113747	541.3851156715483	13442.3394350518	43874.71409664131
